sensor_type,timestamp_ns,sensor_time_ns,val_x,val_y,val_z
GYRO,110039071385198,110039065330825,-0.0017310535,0.0010652636,-0.0010652636
ACCEL,110039074872854,110039067837700,0.109534726,0.005985504,9.603742
GYRO,110039075426656,110039067837700,-0.002796317,-0.0010652636,-0.0
ACCEL,110039075573792,110039070344575,0.11911154,0.0035913025,9.615712
GYRO,110039075656084,110039070344575,-0.002796317,-0.0,-0.0010652636
ACCEL,110039079845823,110039072851450,0.09756372,0.010773907,9.642049
ACCEL,110039080082125,110039075358325,0.10474633,0.005985504,9.618107
GYRO,110039080171500,110039072851450,-0.002796317,-0.0,-0.0010652636
GYRO,110039080232229,110039075358325,-0.0017310535,-0.0,-0.0
ACCEL,110039084574834,110039077865200,0.12389994,0.0011971008,9.613318
ACCEL,110039085744052,110039080372075,0.15023616,0.008379706,9.606135
GYRO,110039085959365,110039077865200,-0.0017310535,-0.0010652636,-0.0010652636
GYRO,110039086055302,110039080372075,-0.002796317,-0.0010652636,-0.0010652636
ACCEL,110039090376188,110039082878950,0.11671733,0.022744916,9.606135
ACCEL,110039090724000,110039085385825,0.10235212,0.010773907,9.603742
GYRO,110039090850875,110039082878950,-0.002796317,-0.0,-0.0021305273
GYRO,110039090964886,110039085385825,-0.002796317,-0.0010652636,-0.0010652636
ACCEL,110039094865094,110039087892700,0.10474633,0.020350715,9.610924
GYRO,110039095265563,110039087892700,-0.002796317,-0.0010652636,-0.0
ACCEL,110039095392333,110039090399575,0.107140526,0.0035913025,9.618107
GYRO,110039095479677,110039090399575,-0.002796317,-0.0010652636,-0.0
ACCEL,110039100462125,110039092906450,0.11192893,-0.010773907,9.610924
ACCEL,110039100975354,110039095413325,0.109534726,-0.005985504,9.596559
GYRO,110039101131761,110039092906450,-0.002796317,-0.0021305273,-0.0
GYRO,110039101211292,110039095413325,-0.002796317,-0.003195791,-0.0
ACCEL,110039105076552,110039097920200,0.10474633,0.0035913025,9.601347
ACCEL,110039105984000,110039100427075,0.11911154,0.0011971008,9.596559
GYRO,110039106248271,110039097920200,-0.0017310535,-0.0021305273,0.0010652636
GYRO,110039106359052,110039100427075,-6.6578976E-4,-0.0010652636,-0.0
ACCEL,110039108779313,110039102933950,0.12389994,0.005985504,9.582193
ACCEL,110039109288740,110039105440825,0.13108255,0.017956512,9.589376
GYRO,110039109413844,110039102933950,0.0014647375,-0.0,-0.0010652636
GYRO,110039109499261,110039105440825,0.0014647375,0.0021305273,-0.0
ACCEL,110039110871552,110039107947700,0.14065935,0.0011971008,9.586982
GYRO,110039111151813,110039107947700,0.0014647375,0.003195791,0.0021305273
ACCEL,110039113428063,110039110454575,0.11911154,0.008379706,9.594165
GYRO,110039113805094,110039110454575,0.0014647375,0.005326318,-0.0
ACCEL,110039115856500,110039112961450,0.11192893,0.005985504,9.610924
GYRO,110039116170615,110039112961450,0.0014647375,0.0042610546,0.0010652636
ACCEL,110039118593636,110039115468325,0.12150574,0.010773907,9.632472
GYRO,110039118853271,110039115468325,3.9947388E-4,0.005326318,-0.0010652636
GYRO,110039121670198,110039117975200,-6.6578976E-4,0.005326318,-0.0
ACCEL,110039122488323,110039117975200,0.11911154,-0.0035913025,9.632472
ACCEL,110039127459677,110039120482075,0.13108255,0.0011971008,9.634866
ACCEL,110039127728792,110039122988950,0.11671733,-0.0011971008,9.639654
GYRO,110039127812646,110039120482075,-6.6578976E-4,0.006391582,0.0010652636
GYRO,110039127867698,110039122988950,-6.6578976E-4,0.0042610546,0.0010652636
ACCEL,110039131055667,110039125495825,0.11432313,0.01316811,9.615712
ACCEL,110039131715511,110039128002700,0.107140526,0.022744916,9.584588
GYRO,110039132432438,110039125495825,3.9947388E-4,0.0042610546,-0.0010652636
GYRO,110039132589521,110039128002700,3.9947388E-4,0.005326318,-0.0
ACCEL,110039133085875,110039130509575,0.10474633,0.022744916,9.603742
GYRO,110039133421292,110039130509575,3.9947388E-4,0.0074568456,-0.0010652636
ACCEL,110039135510563,110039133017284,0.11911154,0.017956512,9.598953
GYRO,110039135961188,110039133017284,-6.6578976E-4,0.009587373,-0.0010652636
GYRO,110039138155823,110039135524367,-0.0017310535,0.009587373,-0.0010652636
ACCEL,110039138879261,110039135524367,0.11671733,0.022744916,9.59177
GYRO,110039140209417,110039138032336,-0.0017310535,0.0074568456,-0.0010652636
ACCEL,110039140364833,110039138032336,0.12150574,0.025139118,9.575011
ACCEL,110039143146552,110039140541398,0.10474633,0.008379706,9.594165
GYRO,110039143490458,110039140541398,-0.002796317,0.0074568456,-0.0010652636
ACCEL,110039146354417,110039143045044,0.107140526,0.01316811,9.615712
GYRO,110039146990511,110039143045044,-0.002796317,0.008522109,-0.0
ACCEL,110039148710719,110039145548794,0.09756372,-0.0011971008,9.632472
GYRO,110039149065406,110039145548794,-0.002796317,0.0074568456,0.0010652636
ACCEL,110039151922177,110039148052753,0.11432313,-0.008379706,9.618107
GYRO,110039152136344,110039148052753,-0.002796317,0.006391582,0.0010652636
ACCEL,110039157606448,110039150556919,0.11432313,-0.008379706,9.615712
ACCEL,110039157930875,110039153061086,0.10235212,-0.0035913025,9.618107
GYRO,110039158032802,110039150556919,-0.002796317,0.005326318,-0.0
GYRO,110039158121500,110039153061086,-0.0017310535,0.003195791,-0.0
ACCEL,110039162738115,110039155565565,0.107140526,0.01316811,9.60853
ACCEL,110039163053063,110039158070044,0.107140526,0.025139118,9.615712
GYRO,110039163170302,110039155565565,-0.0017310535,0.0042610546,-0.0
GYRO,110039163238063,110039158070044,-0.0017310535,0.005326318,-0.0010652636
ACCEL,110039167449990,110039160574940,0.10235212,0.017956512,9.610924
ACCEL,110039168350771,110039163079836,0.11671733,-0.005985504,9.575011
GYRO,110039168643167,110039160574940,-0.0017310535,0.005326318,-0.0010652636
GYRO,110039168742021,110039163079836,-6.6578976E-4,0.003195791,-0.0010652636
ACCEL,110039172595667,110039165585200,0.12629414,-0.0035913025,9.598953
ACCEL,110039173398063,110039168090565,0.11192893,0.017956512,9.598953
GYRO,110039173664156,110039165585200,-0.0017310535,0.0021305273,-0.0
GYRO,110039173753167,110039168090565,-0.002796317,0.003195791,-0.0
ACCEL,110039176339886,110039170596450,0.107140526,0.025139118,9.618107
ACCEL,110039177109521,110039173102336,0.09995792,0.022744916,9.625289
GYRO,110039177201500,110039170596450,-0.0049268445,0.003195791,-0.0
GYRO,110039177381083,110039173102336,-0.0038615807,0.0021305273,-0.0010652636
ACCEL,110039179019521,110039175609263,0.10235212,0.0011971008,9.625289
GYRO,110039179198167,110039175609263,-0.0017310535,0.0021305273,-0.0010652636
ACCEL,110039184870302,110039178116659,0.11192893,-0.01316811,9.620501
ACCEL,110039186040771,110039180624055,0.109534726,0.0011971008,9.618107
GYRO,110039186306396,110039178116659,-6.6578976E-4,0.003195791,-0.0021305273
GYRO,110039186425771,110039180624055,-6.6578976E-4,0.0021305273,-0.0010652636
ACCEL,110039190385094,110039183131867,0.10235212,0.01316811,9.594165
ACCEL,110039190770146,110039185639680,0.09995792,0.008379706,9.601347
GYRO,110039190884625,110039183131867,0.0014647375,0.0010652636,-0.0010652636
GYRO,110039190959573,110039185639680,0.0014647375,-0.0,-0.0010652636
ACCEL,110039195214521,110039188147857,0.092775315,0.01316811,9.596559
GYRO,110039195829469,110039188147857,0.0014647375,-0.0021305273,-0.0
ACCEL,110039195982802,110039190656034,0.11192893,-0.0035913025,9.586982
GYRO,110039196079625,110039190656034,0.0014647375,-0.0021305273,-0.0010652636
ACCEL,110039200253896,110039193164523,0.107140526,-0.010773907,9.618107
ACCEL,110039201619261,110039195673013,0.11192893,0.0011971008,9.644443
GYRO,110039201763011,110039193164523,3.9947388E-4,-0.003195791,-0.0021305273
GYRO,110039201828740,110039195673013,-6.6578976E-4,-0.0042610546,-0.0010652636
ACCEL,110039204741761,110039198181763,0.11432313,0.005985504,9.634866
ACCEL,110039205231865,110039200690513,0.12150574,0.010773907,9.613318
GYRO,110039205382229,110039198181763,-6.6578976E-4,-0.0042610546,-0.0010652636
GYRO,110039205445979,110039200690513,3.9947388E-4,-0.0042610546,-0.0021305273
ACCEL,110039209936083,110039203199419,0.107140526,0.010773907,9.620501
ACCEL,110039210382177,110039205708325,0.107140526,0.017956512,9.610924
GYRO,110039210528583,110039203199419,0.002530001,-0.0042610546,-0.0010652636
GYRO,110039210585667,110039205708325,0.002530001,-0.005326318,-0.0010652636
ACCEL,110039214942386,110039208217284,0.12629414,0.015562311,9.610924
ACCEL,110039215522802,110039210726242,0.11432313,0.022744916,9.613318
GYRO,110039215684729,110039208217284,0.002530001,-0.005326318,-0.0
GYRO,110039215748844,110039210726242,0.0014647375,-0.005326318,-0.0010652636
ACCEL,110039219886031,110039213235200,0.109534726,0.025139118,9.606135
ACCEL,110039220063167,110039215744159,0.10235212,0.017956512,9.613318
GYRO,110039220117542,110039213235200,0.0014647375,-0.0042610546,-0.0010652636
GYRO,110039220151083,110039215744159,0.0014647375,-0.003195791,-0.0010652636
ACCEL,110039224602125,110039218251346,0.11671733,0.008379706,9.596559
ACCEL,110039225467594,110039220758534,0.13108255,0.0035913025,9.601347
GYRO,110039225704208,110039218251346,3.9947388E-4,-0.003195791,-0.0010652636
GYRO,110039225809677,110039220758534,0.0014647375,-0.0042610546,-0.0010652636
ACCEL,110039229497333,110039223265409,0.14305355,-0.0011971008,9.642049
ACCEL,110039230512854,110039225772284,0.12629414,-0.0035913025,9.610924
GYRO,110039230788219,110039223265409,-6.6578976E-4,-0.0042610546,-0.0010652636
GYRO,110039230903375,110039225772284,3.9947388E-4,-0.0021305273,-0.0010652636
ACCEL,110039231028792,110039228279159,0.12868834,0.01316811,9.603742
GYRO,110039231110927,110039228279159,0.0014647375,0.0010652636,-0.0
ACCEL,110039233826813,110039230786034,0.11911154,0.01316811,9.603742
GYRO,110039234128063,110039230786034,0.0014647375,0.0010652636,-0.0010652636
ACCEL,110039236177490,110039233292909,0.109534726,0.010773907,9.598953
GYRO,110039237925563,110039233292909,3.9947388E-4,0.0010652636,-0.0010652636
ACCEL,110039238709104,110039235799784,0.11911154,0.0035913025,9.596559
GYRO,110039238930094,110039235799784,3.9947388E-4,0.0021305273,0.0010652636
ACCEL,110039241605406,110039238306659,0.11671733,-0.010773907,9.606135
GYRO,110039241871761,110039238306659,-0.0017310535,0.003195791,-0.0
ACCEL,110039243290823,110039240813534,0.10235212,0.010773907,9.613318
GYRO,110039243482438,110039240813534,-0.0017310535,0.0042610546,-0.0010652636
ACCEL,110039245817229,110039243320409,0.11192893,0.022744916,9.613318
GYRO,110039245992698,110039243320409,-0.002796317,0.0042610546,-0.0
ACCEL,110039249882386,110039245827284,0.12389994,0.0011971008,9.625289
GYRO,110039250136500,110039245827284,-0.002796317,0.003195791,-0.0010652636
ACCEL,110039255181917,110039248334159,0.13826515,-0.0011971008,9.60853
ACCEL,110039255665302,110039250841034,0.12629414,0.005985504,9.596559
GYRO,110039255899000,110039248334159,-0.0038615807,0.0042610546,-0.0010652636
GYRO,110039255983688,110039250841034,-0.002796317,0.0042610546,-0.0
ACCEL,110039259846813,110039253347909,0.10474633,0.0035913025,9.598953
ACCEL,110039260573636,110039255854784,0.109534726,0.01316811,9.603742
GYRO,110039260944729,110039253347909,-0.0017310535,0.0042610546,-0.0
GYRO,110039261068479,110039255854784,-6.6578976E-4,0.005326318,-0.0
ACCEL,110039266298583,110039258361659,0.109534726,0.020350715,9.606135
ACCEL,110039266646292,110039260868534,0.09995792,0.015562311,9.618107
GYRO,110039266835927,110039258361659,3.9947388E-4,0.0042610546,0.0010652636
GYRO,110039266933427,110039260868534,3.9947388E-4,0.0042610546,-0.0
ACCEL,110039270436031,110039263375409,0.107140526,0.010773907,9.625289
ACCEL,110039271279469,110039265882284,0.10474633,0.005985504,9.630077
GYRO,110039271555458,110039263375409,3.9947388E-4,0.0021305273,-0.0010652636
GYRO,110039271671552,110039265882284,-0.0017310535,0.0010652636,-0.0010652636
ACCEL,110039275736656,110039268389159,0.10474633,0.005985504,9.639654
GYRO,110039276450250,110039268389159,-6.6578976E-4,-0.0,-0.0
ACCEL,110039276779833,110039270896034,0.11671733,0.0011971008,9.651626
GYRO,110039277019990,110039270896034,3.9947388E-4,-0.0,-0.0010652636
ACCEL,110039279193844,110039273402909,0.11432313,0.0035913025,9.625289
ACCEL,110039280639729,110039275909784,0.12150574,-0.010773907,9.613318
GYRO,110039281157281,110039273402909,3.9947388E-4,0.0010652636,-0.0010652636
GYRO,110039281268792,110039275909784,3.9947388E-4,0.0010652636,-0.0
ACCEL,110039281390615,110039278416659,0.14305355,0.01316811,9.594165
GYRO,110039281489417,110039278416659,3.9947388E-4,-0.0,-0.0
ACCEL,110039284628323,110039280923534,0.12629414,0.027533319,9.59177
GYRO,110039285575198,110039280923534,3.9947388E-4,0.0021305273,-0.0010652636
ACCEL,110039287368792,110039283430409,0.11671733,0.025139118,9.606135
GYRO,110039287590198,110039283430409,3.9947388E-4,0.005326318,-0.0
ACCEL,110039291034990,110039285937284,0.09995792,0.01316811,9.630077
ACCEL,110039291712438,110039288444159,0.08559271,-0.008379706,9.644443
GYRO,110039291872438,110039285937284,-0.0017310535,0.0042610546,-0.0
GYRO,110039291940823,110039288444159,-6.6578976E-4,0.005326318,0.0010652636
ACCEL,110039293548792,110039290951034,0.107140526,-0.010773907,9.634866
GYRO,110039293891083,110039290951034,-0.0017310535,0.0042610546,0.0010652636
ACCEL,110039295658271,110039293457909,0.12150574,0.0011971008,9.610924
GYRO,110039296016292,110039293457909,-0.0017310535,0.003195791,-0.0010652636
ACCEL,110039298451656,110039295964784,0.10474633,-0.0011971008,9.618107
GYRO,110039298783583,110039295964784,-6.6578976E-4,0.0010652636,-0.0
ACCEL,110039301991604,110039298471659,0.095169514,0.010773907,9.60853
GYRO,110039302172802,110039298471659,-6.6578976E-4,0.0010652636,-0.0010652636
ACCEL,110039307437958,110039300978534,0.10235212,0.03232172,9.618107
ACCEL,110039307907750,110039303485409,0.10474633,0.005985504,9.610924
GYRO,110039308101188,110039300978534,3.9947388E-4,0.0010652636,-0.0010652636
GYRO,110039308163948,110039303485409,3.9947388E-4,0.0021305273,-0.0
ACCEL,110039312255563,110039305992284,0.13347675,0.017956512,9.606135
ACCEL,110039312657906,110039308499159,0.12150574,0.015562311,9.615712
GYRO,110039312975615,110039305992284,0.0014647375,0.0021305273,-0.0
GYRO,110039313058167,110039308499159,3.9947388E-4,0.0021305273,0.0010652636
ACCEL,110039317528010,110039311006034,0.109534726,0.0035913025,9.601347
ACCEL,110039317907073,110039313512909,0.095169514,0.034715924,9.618107
GYRO,110039318087229,110039311006034,3.9947388E-4,0.0021305273,-0.0
GYRO,110039318138740,110039313512909,-6.6578976E-4,0.0021305273,-0.0
ACCEL,110039322473792,110039316019784,0.10235212,0.027533319,9.630077
ACCEL,110039322700823,110039318526659,0.12150574,0.010773907,9.630077
GYRO,110039322762438,110039316019784,-6.6578976E-4,0.0021305273,-0.0010652636
GYRO,110039322795354,110039318526659,3.9947388E-4,0.0021305273,-0.0
ACCEL,110039327182594,110039321033534,0.11911154,-0.005985504,9.618107
ACCEL,110039327503115,110039323540409,0.12150574,0.0011971008,9.625289
GYRO,110039327666865,110039321033534,3.9947388E-4,0.0010652636,-0.0010652636
GYRO,110039327740198,110039323540409,3.9947388E-4,-0.0,0.0010652636
ACCEL,110039332331135,110039326047284,0.12150574,0.008379706,9.620501
ACCEL,110039332543740,110039328554159,0.109534726,0.020350715,9.613318
GYRO,110039332615406,110039326047284,-6.6578976E-4,-0.0,-0.0
GYRO,110039332653740,110039328554159,-6.6578976E-4,-0.0010652636,-0.0
ACCEL,110039337497750,110039331061034,0.10474633,0.017956512,9.627684
ACCEL,110039337863948,110039333567909,0.11671733,0.01316811,9.627684
GYRO,110039338004990,110039331061034,3.9947388E-4,-0.0,-0.0
GYRO,110039338062958,110039333567909,3.9947388E-4,-0.0,-0.0
ACCEL,110039342063792,110039336074784,0.13108255,0.010773907,9.632472
ACCEL,110039342265354,110039338581659,0.109534726,0.01316811,9.625289
GYRO,110039342335094,110039336074784,3.9947388E-4,-0.0,-0.0010652636
GYRO,110039342373375,110039338581659,3.9947388E-4,-0.0010652636,-0.0010652636
ACCEL,110039347548219,110039341088534,0.09995792,0.01316811,9.632472
ACCEL,110039347785198,110039343595409,0.109534726,0.005985504,9.622895
GYRO,110039347850354,110039341088534,-6.6578976E-4,-0.0021305273,-0.0
GYRO,110039347884833,110039343595409,-6.6578976E-4,-0.003195791,0.0010652636
ACCEL,110039351151292,110039346102284,0.11911154,-0.010773907,9.632472
ACCEL,110039351433583,110039348609159,0.12868834,-0.01316811,9.625289
GYRO,110039351483583,110039346102284,0.0014647375,-0.005326318,-0.0010652636
GYRO,110039351512177,110039348609159,3.9947388E-4,-0.0074568456,-0.0
ACCEL,110039353350458,110039351116034,0.11671733,-0.008379706,9.613318
GYRO,110039353561135,110039351116034,-6.6578976E-4,-0.009587373,-0.0010652636
ACCEL,110039357136448,110039353622909,0.10474633,0.015562311,9.60853
GYRO,110039357309677,110039353622909,3.9947388E-4,-0.008522109,-0.0021305273
ACCEL,110039362569781,110039356129784,0.09995792,0.025139118,9.596559
ACCEL,110039362945927,110039358636659,0.107140526,0.0011971008,9.610924
GYRO,110039363065250,110039356129784,0.0014647375,-0.008522109,-0.0021305273
GYRO,110039363109417,110039358636659,0.0014647375,-0.0074568456,-0.0010652636
ACCEL,110039367906396,110039361143534,0.12868834,-0.01316811,9.627684
ACCEL,110039368524729,110039363650409,0.14065935,0.0011971008,9.627684
GYRO,110039368679833,110039361143534,0.0014647375,-0.0074568456,-0.0010652636
GYRO,110039368732073,110039363650409,0.0014647375,-0.009587373,-0.0
ACCEL,110039371362490,110039366157284,0.13826515,-0.010773907,9.622895
ACCEL,110039371819781,110039368664159,0.10235212,0.010773907,9.630077
GYRO,110039371929156,110039366157284,0.0014647375,-0.0117179,0.0010652636
GYRO,110039371979781,110039368664159,0.0014647375,-0.013848428,0.0010652636
ACCEL,110039374514521,110039371171034,0.10474633,0.044292733,9.622895
GYRO,110039374677854,110039371171034,0.0035952649,-0.012783164,-0.0
ACCEL,110039379154833,110039373677909,0.11432313,0.010773907,9.613318
ACCEL,110039379407333,110039376184784,0.14305355,-0.017956512,9.601347
GYRO,110039379478740,110039373677909,0.0046605286,-0.012783164,-0.0010652636
