timestamp_s,v_gt,h_gt,w_gnss,w_gyro_corr,w_snet,y_w_m030,nis_m030,actual_gate_applied,head_err_m028,head_err_m029,head_err_m030,pos_err_m030,w_gnss_degs,w_gyro_degs,w_snet_degs,y_w_degs
299.0,11.554796334012222,252.68065173116088,-0.011516975843326449,0.04523709232833825,-0.09978986531496048,-0.14502695764329873,160.00497293190364,REJECTED_OUTLIER,8.304967106001925,39.402798324391426,31.279852669164455,108.72396883227627,-0.6598741085767276,2.5918944678574163,-5.717538120726157,-8.309432588583574
299.1,11.580191339375636,252.59969788519635,-0.009727841802911641,-0.019897630146151847,-0.09639250487089157,-0.07649487472473973,44.20404332307021,REJECTED_OUTLIER,8.39223887472724,39.85120500556641,31.29930084688951,108.59431310356022,-0.5573642790777706,-1.1400502296867763,-5.522883705796318,-4.382833476109542
299.2,11.59932527693857,252.56948640483384,-0.007938707762496833,0.048137006397404716,-0.09550342708826065,-0.14364043348566535,154.77970936958087,REJECTED_OUTLIER,8.71625814236117,40.30965365309413,31.002316633885073,108.55654998857148,-0.45485444957881366,2.758047304965534,-5.471943301192716,-8.22999060615825
299.3,11.618459214501515,252.5392749244713,-0.0061585193922839565,-0.02043884877438561,-0.09469982236623764,-0.07426097359185203,41.08665395331217,REJECTED_OUTLIER,8.703464614430715,40.81115602257026,31.08695640406657,108.44087971525043,-0.35285716922734334,-1.1710597728784309,-5.425900142224013,-4.254840369345583
299.4,11.637593152064449,252.50906344410876,-0.005272898042278484,-0.0953348217184567,-0.09032078832387924,0.005014033394577455,0.1860286559382955,ACCEPTED_FULL,8.397008646467015,41.344385678598684,31.421931331630475,108.35436650088033,-0.3021148036253515,-5.462282925099707,-5.174999973252765,0.2872829518469416
299.5,11.656727089627394,252.47885196374622,-0.0052728980422793725,0.003506653980897695,-0.08965831249952316,-0.09316496648042086,68.36695140413052,REJECTED_OUTLIER,8.590421239296376,41.79661255478365,31.35106288281395,108.30762259639583,-0.3021148036254024,0.2009164733181867,-5.137042904487712,-5.337959377805899
299.6,11.675861027190338,252.44864048338368,-0.0052728980422793725,0.025338706819624662,-0.08725140243768692,-0.11259010925731158,99.11057814145764,REJECTED_OUTLIER,8.822536758978316,42.22583624772929,31.171591560631327,108.30189226901093,-0.3021148036254024,1.45180095908385,-4.999137116276923,-6.4509380753607735
299.7,11.694994964753272,252.41842900302115,-0.005272898042278484,-0.046614796837530406,-0.07657412439584732,-0.029959327558316914,6.966548194069624,ACCEPTED_INFLATED,8.718039901343303,42.65223248234091,31.524974330776672,108.26353746111958,-0.3021148036253515,-2.670831121650269,-4.387374147791806,-1.7165430261415369
299.8,11.714128902316219,252.3882175226586,-0.005120880962041774,0.08204570344270123,-0.0809837207198143,-0.16302942416251553,206.6422420404363,REJECTED_OUTLIER,9.142890652507987,43.00967011967302,31.048526630614077,108.35178783251197,-0.29340486651388636,4.700872534448749,-4.6400254065115165,-9.340897940960266
299.9,11.733262839879153,252.3580060422961,-0.003068650378861726,0.017120624776327253,-0.09337485581636429,-0.11049548059269154,94.24887044852017,REJECTED_OUTLIER,9.194104564707118,43.48021531020271,30.94213803091108,108.4241968884613,-0.17582071550999798,0.9809395423106607,-5.3499851509202605,-6.330924693230921
300.0,11.752396777442097,252.32779456193353,0.000731776627028502,-0.11590372601243604,-0.0967390313744545,0.01916469463798154,2.8153836838232587,ACCEPTED_FULL,8.759906535240162,44.053921060238594,31.009801156051736,108.46019515872605,0.041927712275052126,-6.6407943303532395,-5.5427382119398985,1.0980561184133413
300.1,11.77007866273353,252.30629301868245,0.00453220363291873,0.04125484404696402,-0.10653937608003616,-0.1477942201270002,175.7359648535846,REJECTED_OUTLIER,9.059024954288162,44.55975795977196,30.744475915921896,108.48188218554981,0.25967614006010226,2.3637284483614476,-6.104256601343109,-8.467985049704557
300.2,11.771061946902654,252.3849557522124,0.00833263063880807,0.026119167842194806,-0.10184130817651749,-0.1279604760187123,130.73758179188394,REJECTED_OUTLIER,9.12618440439357,45.166106439445116,30.67805642144117,108.56087671128273,0.47742456784510146,1.4965180817515837,-5.835077138605614,-7.331595220357198
